local_date,"gas price, gbp/mmbtu","coal price, gbp/tonne","carbon price, gbp/tonne"
1/1/2010,3.51,51.77,15.89
1/2/2010,3.51,51.77,15.89
1/3/2010,3.51,51.77,15.89
1/4/2010,4.38,54.99,16.46
1/5/2010,4.54,58.01,16.21
1/6/2010,4.49,58.31,15.9
1/7/2010,4.49,60.65,16.07
1/8/2010,3.94,59.34,16.38
1/9/2010,3.94,59.34,16.38
1/10/2010,3.94,59.34,16.38
1/11/2010,4.72,57.01,16.68
1/12/2010,3.72,54.23,16.41
1/13/2010,3.71,51.89,16.21
1/14/2010,3.54,52.35,16.72
1/15/2010,3.32,53.31,16.51
1/16/2010,3.32,53.31,16.51
1/17/2010,3.32,53.31,16.51
1/18/2010,3.35,52.43,16.68
1/19/2010,3.56,52.01,16.65
1/20/2010,3.62,51.73,16.37
1/21/2010,3.45,52.24,16.33
1/22/2010,3.62,52.68,16.3
1/23/2010,3.62,52.68,16.3
1/24/2010,3.62,52.68,16.3
1/25/2010,3.82,53.21,16.41
1/26/2010,3.93,53.66,16.59
1/27/2010,4.25,53.36,16.48
1/28/2010,4.2,53.3,16.18
1/29/2010,4.28,53.5,16.09
1/30/2010,4.28,53.5,16.09
1/31/2010,4.28,53.5,16.09
2/1/2010,3.71,49.77,16.03
2/2/2010,3.69,49.16,15.9
2/3/2010,3.62,48.54,16
2/4/2010,3.63,48.92,16.21
2/5/2010,3.7,49.19,16.45
2/6/2010,3.7,49.19,16.45
2/7/2010,3.7,49.19,16.45
2/8/2010,3.9,48.5,16.69
2/9/2010,3.87,48.75,16.71
2/10/2010,3.81,47.41,16.52
2/11/2010,3.66,46.82,16.28
2/12/2010,3.62,46.92,16.08
2/13/2010,3.62,46.92,16.08
2/14/2010,3.62,46.92,16.08
2/15/2010,3.6,47.34,16.15
2/16/2010,3.64,47.91,16.4
2/17/2010,3.67,47.31,16.17
2/18/2010,3.57,47.63,16.01
2/19/2010,3.5,48.49,15.92
2/20/2010,3.5,48.49,15.92
2/21/2010,3.5,48.49,15.92
2/22/2010,3.39,48.57,16.01
2/23/2010,3.28,48.77,15.97
2/24/2010,3.33,48.8,16.25
2/25/2010,3.24,49.43,16.28
2/26/2010,3.24,49.66,16.4
2/27/2010,3.24,49.66,16.4
2/28/2010,3.24,49.66,16.4
3/1/2010,3.35,51.38,16.77
3/2/2010,3.26,50.88,16.9
3/3/2010,3.28,48.81,17.02
3/4/2010,3.21,48.82,16.8
3/5/2010,3.24,48.34,16.71
3/6/2010,3.24,48.34,16.71
3/7/2010,3.24,48.34,16.71
3/8/2010,3.38,47.71,16.74
3/9/2010,3.24,46.91,16.69
3/10/2010,3.45,47.36,16.87
3/11/2010,3.48,48.07,16.55
3/12/2010,3.2,47.8,16.45
3/13/2010,3.2,47.8,16.45
3/14/2010,3.2,47.8,16.45
3/15/2010,3.38,48.73,16.61
3/16/2010,3.45,48.72,16.6
3/17/2010,3,47.89,16.47
3/18/2010,3.03,48.08,16.51
3/19/2010,2.86,48.82,16.62
3/20/2010,2.86,48.82,16.62
3/21/2010,2.86,48.82,16.62
3/22/2010,2.94,48.71,16.61
3/23/2010,3.04,48.85,16.37
3/24/2010,3.05,49.28,16.13
3/25/2010,3.01,49.28,16.16
3/26/2010,3.17,49.21,16.36
3/27/2010,3.17,49.21,16.36
3/28/2010,3.17,49.21,16.36
3/29/2010,3.2,49.06,16.35
3/30/2010,3.26,49.02,16.15
3/31/2010,3.33,49.71,16.23
4/1/2010,3.26,49.4,16.33
4/2/2010,3.26,49.4,16.32
4/3/2010,3.26,49.4,16.32
4/4/2010,3.26,49.4,16.32
4/5/2010,3.26,49.4,16.25
4/6/2010,3.26,51.41,16.49
4/7/2010,3.26,51.2,16.61
4/8/2010,3.29,51.26,16.69
4/9/2010,3.26,51.22,16.8
4/10/2010,3.26,51.22,16.8
4/11/2010,3.26,51.22,16.8
4/12/2010,3.44,50.32,16.83
4/13/2010,3.41,49.53,16.84
4/14/2010,3.55,49.64,17.25
4/15/2010,3.46,49.26,17.21
4/16/2010,3.28,49.17,17.53
4/17/2010,3.28,49.17,17.53
4/18/2010,3.28,49.17,17.53
4/19/2010,3.09,50.12,17.7
4/20/2010,3.09,50.48,17.7
4/21/2010,3.19,52.29,17.57
4/22/2010,2.92,52.9,17.51
4/23/2010,2.84,52.73,17.66
4/24/2010,2.84,52.73,17.66
4/25/2010,2.84,52.73,17.66
4/26/2010,3.24,54.03,18.25
4/27/2010,3.33,55.59,18.27
4/28/2010,3.47,54.93,17.91
4/29/2010,3.33,55.57,18.15
4/30/2010,3.33,54.66,18.52
5/1/2010,3.33,54.66,18.52
5/2/2010,3.33,54.66,18.52
5/3/2010,3.27,56.36,19.03
5/4/2010,3.93,58.99,18.48
5/5/2010,3.83,58.61,18.15
5/6/2010,3.9,60.85,18.7
5/7/2010,3.97,62.22,18.37
5/8/2010,3.97,62.22,18.37
5/9/2010,3.97,62.22,18.37
5/10/2010,4.4,61.11,18.09
5/11/2010,4.4,60.7,17.86
5/12/2010,4.17,59.39,18.23
5/13/2010,3.9,60.29,18.33
5/14/2010,3.8,60.39,18.3
5/15/2010,3.8,60.39,18.3
5/16/2010,3.8,60.39,18.3
5/17/2010,3.67,60.39,17.72
5/18/2010,3.86,61.13,17.81
5/19/2010,3.68,61.07,17.72
5/20/2010,3.57,61.69,17.34
5/21/2010,3.9,62.49,17.47
5/22/2010,3.9,62.49,17.47
5/23/2010,3.9,62.49,17.47
5/24/2010,4.07,64.37,17.29
5/25/2010,4.02,63.47,17.76
5/26/2010,3.97,62.5,17.95
5/27/2010,3.79,62.08,17.99
5/28/2010,3.67,61.83,17.66
5/29/2010,3.67,61.83,17.66
5/30/2010,3.67,61.83,17.66
5/31/2010,3.6,61.83,17.59
6/1/2010,3.82,60.44,17.39
6/2/2010,3.74,61.53,17.54
6/3/2010,3.68,62.41,17.51
6/4/2010,3.88,63.71,17.53
6/5/2010,3.88,63.71,17.53
6/6/2010,3.88,63.71,17.53
6/7/2010,4.01,64.95,17.3
6/8/2010,4.65,67.44,17.64
6/9/2010,4.29,67.77,17.86
6/10/2010,4.21,66.8,17.69
6/11/2010,4.18,66.24,17.82
6/12/2010,4.18,66.24,17.82
6/13/2010,4.18,66.24,17.82
6/14/2010,4.2,65.42,17.95
6/15/2010,4.63,65.23,18.02
6/16/2010,4.49,64.71,17.91
6/17/2010,4.63,64.84,17.86
6/18/2010,4.6,64.86,18.04
6/19/2010,4.6,64.86,18.04
6/20/2010,4.6,64.86,18.04
6/21/2010,4.45,63.94,18.03
6/22/2010,4.36,63.61,17.59
6/23/2010,4.32,63.43,17.47
6/24/2010,4.24,63.14,17.5
6/25/2010,4.16,63.1,17.38
6/26/2010,4.16,63.1,17.38
6/27/2010,4.16,63.1,17.38
6/28/2010,4.13,61.99,17.35
6/29/2010,4.41,62.42,17.11
6/30/2010,4.43,63.09,17.28
7/1/2010,4.52,62.36,17.39
7/2/2010,4.63,61.55,17.48
7/3/2010,4.63,61.55,17.48
7/4/2010,4.63,61.55,17.48
7/5/2010,4.85,61.75,17.46
7/6/2010,4.93,61.4,17.55
7/7/2010,4.87,61.05,17.25
7/8/2010,4.99,61.51,17.03
7/9/2010,5.05,61.91,17.19
7/10/2010,5.05,61.91,17.19
7/11/2010,5.05,61.91,17.19
7/12/2010,5.06,61.73,16.71
7/13/2010,5.04,61.34,16.63
7/14/2010,4.86,60.99,16.29
7/15/2010,4.75,60.42,16.48
7/16/2010,4.73,60.45,17.02
7/17/2010,4.73,60.45,17.02
7/18/2010,4.73,60.45,17.02
7/19/2010,4.63,60.97,17.12
7/20/2010,4.28,60.79,16.91
7/21/2010,4.15,60.67,16.63
7/22/2010,4.25,60.58,16.85
7/23/2010,4.35,60.12,16.68
7/24/2010,4.35,60.12,16.68
7/25/2010,4.35,60.12,16.68
7/26/2010,4.28,59.91,16.4
7/27/2010,4.28,59.6,16.17
7/28/2010,4.28,59.29,16.26
7/29/2010,4.27,59.42,16.6
7/30/2010,4.28,59.22,16.55
7/31/2010,4.28,59.22,16.55
8/1/2010,4.28,59.22,16.55
8/2/2010,4.26,59.67,16.79
8/3/2010,4.26,59.73,16.83
8/4/2010,4.41,59.87,16.75
8/5/2010,4.44,59.97,16.77
8/6/2010,4.29,59.19,16.69
8/7/2010,4.29,59.19,16.69
8/8/2010,4.29,59.19,16.69
8/9/2010,4.38,59.06,16.85
8/10/2010,4.26,59.73,16.89
8/11/2010,4.34,59.35,16.71
8/12/2010,4.3,59.43,16.66
8/13/2010,4.21,59.28,16.71
8/14/2010,4.21,59.28,16.71
8/15/2010,4.21,59.28,16.71
8/16/2010,4.07,58.98,16.66
8/17/2010,4.07,59.5,16.83
8/18/2010,3.9,59.1,16.7
8/19/2010,4.03,59.01,16.95
8/20/2010,4.18,59.29,17.16
8/21/2010,4.18,59.29,17.16
8/22/2010,4.18,59.29,17.16
8/23/2010,4.38,59.59,17.05
8/24/2010,4.19,59.44,17.05
8/25/2010,4.2,59.32,17.41
8/26/2010,4.25,58.78,17.45
8/27/2010,4.17,59.32,17.42
8/28/2010,4.17,59.32,17.42
8/29/2010,4.17,59.32,17.42
8/30/2010,4.13,59.32,17.47
8/31/2010,4.44,59.38,17.55
9/1/2010,4.29,58.96,17.59
9/2/2010,4.3,59.23,17.98
9/3/2010,4.34,59.23,17.99
9/4/2010,4.34,59.23,17.99
9/5/2010,4.34,59.23,17.99
9/6/2010,4.07,59.13,18.05
9/7/2010,4.01,59.25,17.85
9/8/2010,3.72,58.48,17.78
9/9/2010,3.98,58.61,17.66
9/10/2010,3.98,58.99,17.44
9/11/2010,3.98,58.99,17.44
9/12/2010,3.98,58.99,17.44
9/13/2010,3.89,58.92,17.72
9/14/2010,3.95,59.22,17.63
9/15/2010,3.87,58.5,17.69
9/16/2010,3.73,58.74,17.64
9/17/2010,3.48,58.95,17.63
9/18/2010,3.48,58.95,17.63
9/19/2010,3.48,58.95,17.63
9/20/2010,3.34,59.08,17.54
9/21/2010,3.65,59.27,17.49
9/22/2010,4.22,59.02,17.71
9/23/2010,4.35,59.14,17.52
9/24/2010,4.54,58.6,17.89
9/25/2010,4.54,58.6,17.89
9/26/2010,4.54,58.6,17.89
9/27/2010,4.5,60.06,17.92
9/28/2010,4.59,60.24,18.32
9/29/2010,4.78,60.69,18.38
9/30/2010,4.58,61.17,18.34
10/1/2010,4.59,61.05,18.21
10/2/2010,4.59,61.05,18.21
10/3/2010,4.59,61.05,18.21
10/4/2010,4.14,60.58,18.11
10/5/2010,4.07,60.43,18.38
10/6/2010,4.03,60.93,18.54
10/7/2010,3.89,60.71,18.47
10/8/2010,4.08,60.62,18.49
10/9/2010,4.08,60.62,18.49
10/10/2010,4.08,60.62,18.49
10/11/2010,4.55,61.16,18.63
10/12/2010,4.7,61.63,18.73
10/13/2010,4.73,62.03,18.71
10/14/2010,4.76,62.02,18.56
10/15/2010,4.76,61.43,18.44
10/16/2010,4.76,61.43,18.44
10/17/2010,4.76,61.43,18.44
10/18/2010,4.86,61.79,18.34
10/19/2010,4.75,63.87,18.16
10/20/2010,4.76,62.28,18.17
10/21/2010,4.76,62.85,18.22
10/22/2010,4.8,63.02,18.2
10/23/2010,4.8,63.02,18.2
10/24/2010,4.8,63.02,18.2
10/25/2010,4.86,62.97,18.39
10/26/2010,4.86,62.33,18.07
10/27/2010,4.8,62.9,18.03
10/28/2010,4.82,62.05,17.93
10/29/2010,4.63,61.86,17.66
10/30/2010,4.63,61.86,17.66
10/31/2010,4.63,61.86,17.66
11/1/2010,4.68,65.92,17.6
11/2/2010,4.43,66.34,17.76
11/3/2010,4.71,65.55,17.91
11/4/2010,4.7,64.46,17.52
11/5/2010,4.75,64.65,17.46
11/6/2010,4.75,64.65,17.46
11/7/2010,4.75,64.65,17.46
11/8/2010,4.71,64.44,17.18
11/9/2010,4.74,64.22,17.23
11/10/2010,4.73,65.14,17.33
11/11/2010,4.72,65.27,17.47
11/12/2010,4.77,65.34,17.59
11/13/2010,4.77,65.34,17.59
11/14/2010,4.77,65.34,17.59
11/15/2010,4.84,66.37,17.67
11/16/2010,4.84,66.59,17.4
11/17/2010,4.89,66.24,17.6
11/18/2010,4.84,66.04,17.68
11/19/2010,4.94,66.23,17.7
11/20/2010,4.94,66.23,17.7
11/21/2010,4.94,66.23,17.7
11/22/2010,5.12,66.61,17.8
11/23/2010,5.08,66.77,17.61
11/24/2010,5.12,67.64,17.74
11/25/2010,5.11,67.44,17.73
11/26/2010,4.84,68.13,17.69
11/27/2010,4.84,68.13,17.69
11/28/2010,4.84,68.13,17.69
11/29/2010,5.28,73.47,17.54
11/30/2010,4.84,73.43,17.18
12/1/2010,4.84,74.79,17.42
12/2/2010,5.59,75.8,17.5
12/3/2010,6.25,75.89,17.42
12/4/2010,6.25,75.89,17.42
12/5/2010,6.25,75.89,17.42
12/6/2010,6.2,77.2,17.48
12/7/2010,6.26,75.96,17.34
12/8/2010,6.31,75.06,17.21
12/9/2010,6.1,74.07,17.14
12/10/2010,6.13,74.17,17.08
12/11/2010,6.13,74.17,17.08
12/12/2010,6.13,74.17,17.08
12/13/2010,6.06,74.42,17.19
12/14/2010,6.08,74.5,17.17
12/15/2010,6.19,75.34,17.04
12/16/2010,6.41,75.82,17.02
12/17/2010,6.54,78.06,16.79
12/18/2010,6.54,78.06,16.79
12/19/2010,6.54,78.06,16.79
12/20/2010,6.84,78.24,16.55
12/21/2010,6.24,78.28,16.67
12/22/2010,6.18,78.84,16.82
12/23/2010,5.99,78.72,16.66
12/24/2010,5.86,78.52,16.65
12/25/2010,5.86,78.52,16.65
12/26/2010,5.86,78.52,16.65
12/27/2010,5.85,78.52,16.59
12/28/2010,5.85,78.52,16.62
12/29/2010,6.06,81.04,16.63
12/30/2010,6.15,80.66,16.74
12/31/2010,6.21,79.43,16.69
1/1/2011,6.21,79.43,16.69
1/2/2011,6.21,79.43,16.69
1/3/2011,6.2,83.93,16.84
1/4/2011,5.84,83.42,16.94
1/5/2011,5.71,79.8,16.97
1/6/2011,5.78,81.66,17.05
1/7/2011,5.69,82.34,16.84
1/8/2011,5.69,82.34,16.84
1/9/2011,5.69,82.34,16.84
1/10/2011,5.5,83.59,16.69
1/11/2011,5.49,83.12,16.57
1/12/2011,5.6,81.86,16.51
1/13/2011,5.54,80.74,16.75
1/14/2011,5.44,80.06,16.81
1/15/2011,5.44,80.06,16.81
1/16/2011,5.44,80.06,16.81
1/17/2011,5.47,79.42,16.84
1/18/2011,5.57,78.73,16.91
1/19/2011,5.63,78.57,16.91
1/20/2011,5.69,79,16.89
1/21/2011,5.65,76.39,17.01
1/22/2011,5.65,76.39,17.01
1/23/2011,5.65,76.39,17.01
1/24/2011,5.58,75.45,17.14
1/25/2011,5.56,75.68,17.38
1/26/2011,5.66,75.48,17.62
1/27/2011,5.74,75.44,17.37
1/28/2011,5.58,77,17.32
1/29/2011,5.58,77,17.32
1/30/2011,5.58,77,17.32
1/31/2011,5.33,73.99,17.39
2/1/2011,5.3,73.73,17.37
2/2/2011,5.37,74.05,17.48
2/3/2011,5.41,75.63,17.13
2/4/2011,5.43,75.81,17.05
2/5/2011,5.43,75.81,17.05
2/6/2011,5.43,75.81,17.05
2/7/2011,5.48,73.96,16.98
2/8/2011,5.45,73.49,17.19
2/9/2011,5.34,73.2,17.26
2/10/2011,5.25,73.01,17.11
2/11/2011,5.31,73.59,17.19
2/12/2011,5.31,73.59,17.19
2/13/2011,5.31,73.59,17.19
2/14/2011,5.31,73.62,17.09
2/15/2011,5.28,73.11,17.04
2/16/2011,5.22,73.47,17.13
2/17/2011,5.25,73.09,17.21
2/18/2011,5.22,72.8,17.34
2/19/2011,5.22,72.8,17.34
2/20/2011,5.22,72.8,17.34
2/21/2011,5.36,73.27,17.37
2/22/2011,5.47,73.36,17.63
2/23/2011,5.41,73.35,17.58
2/24/2011,5.43,73.99,17.73
2/25/2011,5.45,74.34,17.72
2/26/2011,5.45,74.34,17.72
2/27/2011,5.45,74.34,17.72
2/28/2011,5.53,73.87,17.7
3/1/2011,5.58,73.4,17.61
3/2/2011,5.64,73.54,17.76
3/3/2011,5.67,74.36,17.68
3/4/2011,5.82,75.29,18.21
3/5/2011,5.82,75.29,18.21
3/6/2011,5.82,75.29,18.21
3/7/2011,5.97,76.39,17.79
3/8/2011,5.9,76.47,17.76
3/9/2011,5.9,76.29,17.73
3/10/2011,5.88,76.1,18.2
3/11/2011,5.97,76.58,18.28
3/12/2011,5.97,76.58,18.28
3/13/2011,5.97,76.58,18.28
3/14/2011,6.15,77.42,17.94
3/15/2011,6.49,78.44,19.13
3/16/2011,6.53,79.58,19.16
3/17/2011,6.49,78.05,19.04
3/18/2011,6.24,77.38,19
3/19/2011,6.24,77.38,19
3/20/2011,6.24,77.38,19
3/21/2011,6.14,78.13,18.98
3/22/2011,6.15,78.17,18.91
3/23/2011,6.24,79.69,19.04
3/24/2011,6.21,78.4,19.05
3/25/2011,6.18,78.64,19.34
3/26/2011,6.18,78.64,19.34
3/27/2011,6.18,78.64,19.34
3/28/2011,6.15,79.1,19.51
3/29/2011,6.06,78.7,19.39
3/30/2011,5.76,78.01,19.4
3/31/2011,6.01,79.48,19.5
4/1/2011,6.12,80.22,19.8
4/2/2011,6.12,80.22,19.8
4/3/2011,6.12,80.22,19.8
4/4/2011,5.81,81.27,19.57
4/5/2011,5.74,79.26,19.14
4/6/2011,5.61,79.15,19.36
4/7/2011,5.69,78.47,19.36
4/8/2011,5.75,78.73,19.46
4/9/2011,5.75,78.73,19.46
4/10/2011,5.75,78.73,19.46
4/11/2011,5.93,78.74,19.23
4/12/2011,6.01,78.64,19.32
4/13/2011,6,78.59,19.17
4/14/2011,5.94,78.39,19.21
4/15/2011,5.87,79.08,19.48
4/16/2011,5.87,79.08,19.48
4/17/2011,5.87,79.08,19.48
4/18/2011,5.57,78.86,19.09
4/19/2011,5.64,78.27,19.1
4/20/2011,5.63,77.92,19.28
4/21/2011,5.55,77.12,19.22
4/22/2011,5.49,77.12,19.23
4/23/2011,5.49,77.12,19.23
4/24/2011,5.49,77.12,19.23
4/25/2011,5.47,77.12,19.26
4/26/2011,5.31,77.7,19.24
4/27/2011,5.48,77.45,19.36
4/28/2011,5.7,77.04,19.64
4/29/2011,5.69,77.16,19.46
4/30/2011,5.69,77.16,19.46
5/1/2011,5.69,77.16,19.46
5/2/2011,5.7,77.16,19.63
5/3/2011,5.45,77.56,19.96
5/4/2011,5.34,77.34,19.98
5/5/2011,5.31,76.75,19.75
5/6/2011,5.3,76.72,19.32
5/7/2011,5.3,76.72,19.32
5/8/2011,5.3,76.72,19.32
5/9/2011,5.57,77.06,19.48
5/10/2011,5.83,76.03,19.54
5/11/2011,5.87,75.04,19.33
5/12/2011,5.88,75.06,19.29
5/13/2011,5.78,75.02,19.29
5/14/2011,5.78,75.02,19.29
5/15/2011,5.78,75.02,19.29
5/16/2011,5.75,74.87,19.28
5/17/2011,5.82,75.38,19.34
5/18/2011,5.81,76.27,19.19
5/19/2011,5.81,76.3,19.21
5/20/2011,5.86,76.2,18.92
5/21/2011,5.86,76.2,18.92
5/22/2011,5.86,76.2,18.92
5/23/2011,5.84,76.31,18.78
5/24/2011,5.81,76.02,18.87
5/25/2011,5.75,75.54,18.66
5/26/2011,5.76,74.36,18.75
5/27/2011,5.8,74.38,19.18
5/28/2011,5.8,74.38,19.18
5/29/2011,5.8,74.38,19.18
5/30/2011,5.87,74.38,19.53
5/31/2011,5.89,74.2,19.68
6/1/2011,5.83,74.51,19.52
6/2/2011,5.82,74.6,19.65
6/3/2011,5.88,75.05,19.65
6/4/2011,5.88,75.05,19.65
6/5/2011,5.88,75.05,19.65
6/6/2011,5.9,75.57,19.6
6/7/2011,5.89,76.16,19.57
6/8/2011,5.9,76.07,19.36
6/9/2011,5.93,76.23,19.45
6/10/2011,5.92,76.57,19.35
6/11/2011,5.92,76.57,19.35
6/12/2011,5.92,76.57,19.35
6/13/2011,5.95,76.47,19.29
6/14/2011,5.97,76.24,19.19
6/15/2011,5.9,76.43,18.97
6/16/2011,5.88,76.36,18.86
6/17/2011,5.83,75.88,18.49
6/18/2011,5.83,75.88,18.49
6/19/2011,5.83,75.88,18.49
6/20/2011,5.79,75.32,18.17
6/21/2011,5.79,75.42,17.84
6/22/2011,5.82,75.83,17.91
6/23/2011,5.77,76.2,16.74
6/24/2011,5.64,76.18,15.92
6/25/2011,5.64,76.18,15.92
6/26/2011,5.64,76.18,15.92
6/27/2011,5.53,75.45,16.39
6/28/2011,5.68,76.11,16.94
6/29/2011,5.84,76.48,16.65
6/30/2011,5.8,76.39,16.96
7/1/2011,5.68,76.47,16.8
7/2/2011,5.68,76.47,16.8
7/3/2011,5.68,76.47,16.8
7/4/2011,5.6,76.76,16.84
7/5/2011,5.63,77.05,16.97
7/6/2011,5.61,77.46,16.65
7/7/2011,5.69,77.25,16.51
7/8/2011,5.66,76.78,16.05
7/9/2011,5.66,76.78,16.05
7/10/2011,5.66,76.78,16.05
7/11/2011,5.53,77.2,15.43
7/12/2011,5.53,77.08,15.69
7/13/2011,5.53,76.38,15.35
7/14/2011,5.47,76.24,15.58
7/15/2011,5.52,76.29,15.7
7/16/2011,5.52,76.29,15.7
7/17/2011,5.52,76.29,15.7
7/18/2011,5.53,76.6,15.52
7/19/2011,5.54,75.99,15.63
7/20/2011,5.53,76.27,15.99
7/21/2011,5.53,75.52,16.36
7/22/2011,5.51,75.53,16.19
7/23/2011,5.51,75.53,16.19
7/24/2011,5.51,75.53,16.19
7/25/2011,5.48,75.84,16.19
7/26/2011,5.44,75.45,16.15
7/27/2011,5.43,75.67,15.71
7/28/2011,5.39,75.77,15.73
7/29/2011,5.38,75.44,15.54
7/30/2011,5.38,75.44,15.54
7/31/2011,5.38,75.44,15.54
8/1/2011,5.21,77.25,15.35
8/2/2011,5.13,77.47,15
8/3/2011,5.05,77.09,14.74
8/4/2011,5.11,77.4,14.63
8/5/2011,5.05,76.99,14.32
8/6/2011,5.05,76.99,14.32
8/7/2011,5.05,76.99,14.32
8/8/2011,5.14,76.94,14.12
8/9/2011,5.31,76.82,14.82
8/10/2011,5.31,77.47,14.98
8/11/2011,5.28,77.28,15.55
8/12/2011,5.26,77.24,15.69
8/13/2011,5.26,77.24,15.69
8/14/2011,5.26,77.24,15.69
8/15/2011,5.26,76.69,15.82
8/16/2011,5.32,76.44,15.62
8/17/2011,5.51,75.73,15.97
8/18/2011,5.65,75.93,15.51
8/19/2011,5.49,75.22,15.71
8/20/2011,5.49,75.22,15.71
8/21/2011,5.49,75.22,15.71
8/22/2011,5.5,75.73,15.76
8/23/2011,5.61,75.63,16.06
8/24/2011,5.6,76.12,16.4
8/25/2011,5.54,76.74,16.28
8/26/2011,5.6,76.88,16.47
8/27/2011,5.6,76.88,16.47
8/28/2011,5.6,76.88,16.47
8/29/2011,5.68,76.88,16.48
8/30/2011,5.93,76.58,16.68
8/31/2011,5.99,77.26,16.27
9/1/2011,5.81,78.16,16.14
9/2/2011,5.69,77.97,15.82
9/3/2011,5.69,77.97,15.82
9/4/2011,5.69,77.97,15.82
9/5/2011,5.71,78.37,15.66
9/6/2011,5.63,78.82,15.51
9/7/2011,5.68,79.18,15.78
9/8/2011,5.93,78.35,15.51
9/9/2011,5.94,78.74,15.05
9/10/2011,5.94,78.74,15.05
9/11/2011,5.94,78.74,15.05
9/12/2011,5.63,78.79,15.08
9/13/2011,5.51,78.55,15.25
9/14/2011,5.59,78.5,15.45
9/15/2011,5.61,78.39,15.69
9/16/2011,5.21,78.6,15.44
9/17/2011,5.21,78.6,15.44
9/18/2011,5.21,78.6,15.44
9/19/2011,5.04,79.14,15.14
9/20/2011,5.38,78.76,15.2
9/21/2011,5.78,79.46,15.18
9/22/2011,5.7,80.7,14.81
9/23/2011,5.48,80.07,14.8
9/24/2011,5.48,80.07,14.8
9/25/2011,5.48,80.07,14.8
9/26/2011,4.71,79.63,14.29
9/27/2011,4.71,78.66,14.25
9/28/2011,4.73,79.05,13.97
9/29/2011,4.72,78.89,14.35
9/30/2011,4.79,78.66,14.05
10/1/2011,4.79,78.66,14.05
10/2/2011,4.79,78.66,14.05
10/3/2011,4.49,77.41,14
10/4/2011,4.58,76.49,13.59
10/5/2011,4.67,76.69,13.67
10/6/2011,4.83,77.29,13.99
10/7/2011,5.09,76.01,13.86
10/8/2011,5.09,76.01,13.86
10/9/2011,5.09,76.01,13.86
10/10/2011,5.3,75.83,14.21
10/11/2011,5.41,75.87,14.22
10/12/2011,5.66,75.37,14.25
10/13/2011,5.46,75.03,13.86
10/14/2011,5.59,74.6,13.99
10/15/2011,5.59,74.6,13.99
10/16/2011,5.59,74.6,13.99
10/17/2011,6.02,74.76,13.9
10/18/2011,5.99,74.62,13.88
10/19/2011,6.01,72.86,13.62
10/20/2011,6.04,73.73,13.76
10/21/2011,6.02,73.01,13.91
10/22/2011,6.02,73.01,13.91
10/23/2011,6.02,73.01,13.91
10/24/2011,6.13,73.49,14.04
10/25/2011,6.05,73.45,13.93
10/26/2011,6.05,73.72,13.7
10/27/2011,6.1,73.08,14.06
10/28/2011,5.91,72.89,14.01
10/29/2011,5.91,72.89,14.01
10/30/2011,5.91,72.89,14.01
10/31/2011,5.94,73.11,13.65
11/1/2011,5.83,72.88,13.39
11/2/2011,5.57,73.01,13.09
11/3/2011,5.65,73.38,13.22
11/4/2011,5.68,73.29,12.99
11/5/2011,5.68,73.29,12.99
11/6/2011,5.68,73.29,12.99
11/7/2011,5.85,73.48,13.3
11/8/2011,5.83,72.79,13.57
11/9/2011,5.71,72.95,13.31
11/10/2011,5.68,73.04,13.21
11/11/2011,5.65,71.99,13.55
11/12/2011,5.65,71.99,13.55
11/13/2011,5.65,71.99,13.55
11/14/2011,5.85,72.83,13.54
11/15/2011,5.94,73.21,13.54
11/16/2011,5.92,73.46,13.36
11/17/2011,5.95,73.21,13.18
11/18/2011,5.93,73.08,12.9
11/19/2011,5.93,73.08,12.9
11/20/2011,5.93,73.08,12.9
11/21/2011,5.91,74.08,12.6
11/22/2011,6.13,73.24,12.78
11/23/2011,6.06,73.45,12.19
11/24/2011,6.01,74.48,11.71
11/25/2011,5.95,74.43,11.55
11/26/2011,5.95,74.43,11.55
11/27/2011,5.95,74.43,11.55
11/28/2011,5.91,71.6,11.78
11/29/2011,5.83,71.14,11.65
11/30/2011,5.8,71.27,12.06
12/1/2011,5.65,71.48,11.78
12/2/2011,5.64,71.79,11.64
12/3/2011,5.64,71.79,11.64
12/4/2011,5.64,71.79,11.64
12/5/2011,5.74,71.36,11.28
12/6/2011,5.75,71.69,11.3
12/7/2011,5.69,71.08,11.07
12/8/2011,5.8,71.05,11.48
12/9/2011,5.92,71.18,11.61
12/10/2011,5.92,71.18,11.61
12/11/2011,5.92,71.18,11.61
12/12/2011,5.9,71.32,11.29
12/13/2011,5.9,71.8,10.87
12/14/2011,5.8,72.06,10.4
12/15/2011,5.77,71.56,10.63
12/16/2011,5.77,71.41,10.65
12/17/2011,5.77,71.41,10.65
12/18/2011,5.77,71.41,10.65
12/19/2011,5.7,71.05,10.85
12/20/2011,5.66,70.75,12.04
12/21/2011,5.49,70.9,11.56
12/22/2011,5.4,70.87,11.32
12/23/2011,5.23,70.99,11.36
12/24/2011,5.23,70.99,11.36
12/25/2011,5.23,70.99,11.36
12/26/2011,5.22,70.94,11.35
12/27/2011,5.22,70.94,11.4
12/28/2011,5.43,71.62,11.13
12/29/2011,5.1,71.7,10.74
12/30/2011,5.14,71.28,10.57
12/31/2011,5.14,71.28,10.57
1/1/2012,5.14,71.28,10.57
1/2/2012,5.35,71.6,10.58
1/3/2012,5.25,69.93,10.16
1/4/2012,5.35,70.18,10.1
1/5/2012,5.27,71.12,10.3
